raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
KMRC 050050Z AUTO 00000KT 10SM CLR 21/21 A2993 RMK A01,KMRC,2024-05-05T00:50:00Z,35.5579,-87.1778,21,21,0,0,,10+,29.93,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,205
KMQI 050050Z AUTO 15010G14KT 10SM OVC033 20/17 A3016 RMK AO2 T02030166,KMQI,2024-05-05T00:50:00Z,35.9188,-75.6989,20.3,16.6,150,10,14,10+,30.16,,,TRUE,TRUE,,,,,,,OVC,3300,,,,,,,VFR,,,,,,,,,,,,METAR,3
KMKQ 050050Z AUTO 09013KT 9SM CLR 25/24 A2996 RMK A01,KMKQ,2024-05-05T00:50:00Z,27.5197,-90.0981,25,24,90,13,,9,29.96,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,40
KM54 050050Z AUTO 17004KT 10SM FEW044 FEW050 21/19 A2993 RMK A01,KM54,2024-05-05T00:50:00Z,36.1932,-86.3139,21,19,170,4,,10+,29.93,,,TRUE,TRUE,,,,,,,FEW,4400,FEW,5000,,,,,VFR,,,,,,,,,,,,METAR,168
KLAL 050050Z 14007KT 10SM VCSH SCT033 BKN075 26/18 A3002 RMK VCSH SW-NW,KLAL,2024-05-05T00:50:00Z,27.9866,-82.0193,26,18,140,7,,10+,30.02,,,,,,,,,,VCSH,SCT,3300,BKN,7500,,,,,VFR,,,,,,,,,,,,METAR,39
KK70 050050Z AUTO 08010G17KT 10SM FEW028 FEW035 FEW046 26/22 A2998 RMK AO2,KK70,2024-05-05T00:50:00Z,25.322,-80.277,26,22,80,10,17,10+,29.98,,,TRUE,TRUE,,,,,,,FEW,2800,FEW,3500,FEW,4600,,,VFR,,,,,,,,,,,,METAR,20
KJWN 050050Z 00000KT 10SM CLR 20/19 A2993,KJWN,2024-05-05T00:50:00Z,36.1852,-86.8833,20,19,0,0,,10+,29.93,,,,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,149
KJTC 050050Z AUTO 25015KT 10SM CLR 20/M10 A2999 RMK AO2,KJTC,2024-05-05T00:50:00Z,34.1292,-109.309,20,-10,250,15,,10+,29.99,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,2148
KJQF 050050Z 00000KT 5SM BR OVC007 19/18 A3011,KJQF,2024-05-05T00:50:00Z,35.3896,-80.7074,19,18,0,0,,5,30.11,,,,,,,,,,BR,OVC,700,,,,,,,IFR,,,,,,,,,,,,METAR,204
KJNX 050050Z AUTO 00000KT 10SM BKN038 OVC046 20/20 A3010 RMK AO2,KJNX,2024-05-05T00:50:00Z,35.5369,-78.3934,20,20,0,0,,10+,30.10,,,TRUE,TRUE,,,,,,,BKN,3800,OVC,4600,,,,,VFR,,,,,,,,,,,,METAR,41
KJAU 050050Z AUTO 00000KT 10SM FEW120 19/19 A3003 RMK A01,KJAU,2024-05-05T00:50:00Z,36.3351,-84.1635,19,19,0,0,,10+,30.03,,,TRUE,TRUE,,,,,,,FEW,12000,,,,,,,VFR,,,,,,,,,,,,METAR,350
KIWA 050050Z 22010G16KT 10SM CLR 32/M01 A2971,KIWA,2024-05-05T00:50:00Z,33.3008,-111.644,32,-1,220,10,16,10+,29.71,,,,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,420
KHVE 050050Z AUTO 17011KT 10SM CLR 24/M06 A2971 RMK AO2,KHVE,2024-05-05T00:50:00Z,38.418,-110.704,24,-6,170,11,,10+,29.71,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1351
KHRJ 050050Z AUTO 00000KT 10SM OVC110 19/19 A3011 RMK AO2 T01930190,KHRJ,2024-05-05T00:50:00Z,35.3794,-78.7356,19.3,19,0,0,,10+,30.11,,,TRUE,TRUE,,,,,,,OVC,11000,,,,,,,VFR,,,,,,,,,,,,METAR,55
KHQZ 050050Z 00000KT 10SM OVC070 25/20 A2989,KHQZ,2024-05-05T00:50:00Z,32.7514,-96.5291,25,20,0,0,,10+,29.89,,,,,,,,,,,OVC,7000,,,,,,,VFR,,,,,,,,,,,,METAR,136
KHBV 050050Z AUTO 14009G16KT 10SM CLR 27/22 A2978 RMK AO2 T02710218,KHBV,2024-05-05T00:50:00Z,27.3516,-98.7415,27.1,21.8,140,9,16,10+,29.78,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,200
KGWW 050050Z AUTO 00000KT 7SM SCT050 BKN065 22/18 A3011 RMK AO2 T02150184,KGWW,2024-05-05T00:50:00Z,35.4637,-77.9604,21.5,18.4,0,0,,7,30.11,,,TRUE,TRUE,,,,,,,SCT,5000,BKN,6500,,,,,VFR,,,,,,,,,,,,METAR,40
KGPM 050050Z 09005KT 10SM SCT055 BKN070 OVC090 24/19 A2989,KGPM,2024-05-05T00:50:00Z,32.6928,-97.0485,24,19,90,5,,10+,29.89,,,,,,,,,,,SCT,5500,BKN,7000,OVC,9000,,,VFR,,,,,,,,,,,,METAR,178
KGLX 050050Z AUTO 06008KT 10SM CLR 24/23 A3000 RMK A01,KGLX,2024-05-05T00:50:00Z,28.2347,-88.9843,24,23,60,8,,10+,30.00,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,32
KFFA 050050Z AUTO 13007G14KT 10SM BKN034 OVC042 19/17 A3014 RMK AO2 T01880165,KFFA,2024-05-05T00:50:00Z,36.0165,-75.6739,18.8,16.5,130,7,14,10+,30.14,,,TRUE,TRUE,,,,,,,BKN,3400,OVC,4200,,,,,VFR,,,,,,,,,,,,METAR,2
KEYF 050050Z AUTO 17003KT 10SM CLR 22/18 A3010 RMK AO2 T02200176,KEYF,2024-05-05T00:50:00Z,34.6042,-78.579,22,17.6,170,3,,10+,30.10,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,39
KDVK 050050Z AUTO 20005KT 10SM CLR 18/16 A2996 RMK AO2,KDVK,2024-05-05T00:50:00Z,37.5764,-84.7641,18,16,200,5,,10+,29.96,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,309
KDAG 050050Z AUTO 25021G31KT 10SM CLR 22/03 A2974 RMK AO2 PK WND 22034/0017 SLP052 T02170033,KDAG,2024-05-05T00:50:00Z,34.8537,-116.787,21.7,3.3,250,21,31,10+,29.74,1005.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,584
KCQB 050050Z AUTO 36006KT 10SM SCT110 18/14 A2999 RMK AO2 T01810142,KCQB,2024-05-05T00:50:00Z,35.7223,-96.8187,18.1,14.2,360,6,,10+,29.99,,,TRUE,TRUE,,,,,,,SCT,11000,,,,,,,VFR,,,,,,,,,,,,METAR,298
KCPC 050050Z AUTO 00000KT 10SM CLR 22/18 A3011 RMK AO2 T02210175,KCPC,2024-05-05T00:50:00Z,34.2753,-78.7146,22.1,17.5,0,0,,10+,30.11,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,27
KCGS 050050Z AUTO 07004KT 1 3/4SM -DZ BR OVC006 11/10 A3024 RMK AO2 P0001 T01080103,KCGS,2024-05-05T00:50:00Z,38.9806,-76.9251,10.8,10.3,70,4,,1.75,30.24,,,TRUE,TRUE,,,,,,-DZ BR,OVC,600,,,,,,,IFR,,,,,,0.01,,,,,,METAR,15
KAZE 050050Z AUTO 00000KT 10SM SCT120 23/21 A3002 RMK AO2 T02280210,KAZE,2024-05-05T00:50:00Z,31.8792,-82.6454,22.8,21,0,0,,10+,30.02,,,TRUE,TRUE,,,,,,,SCT,12000,,,,,,,VFR,,,,,,,,,,,,METAR,78
KALN 050050Z 00000KT 10SM SCT039 BKN050 BKN120 19/19 A2993,KALN,2024-05-05T00:50:00Z,38.8897,-90.0316,19,19,0,0,,10+,29.93,,,,,,,,,,,SCT,3900,BKN,5000,BKN,12000,,,VFR,,,,,,,,,,,,METAR,159
KADS 050050Z 09005KT 10SM OVC060 26/18 A2989,KADS,2024-05-05T00:50:00Z,32.9634,-96.8354,26,18,90,5,,10+,29.89,,,,,,,,,,,OVC,6000,,,,,,,VFR,,,,,,,,,,,,METAR,198
K7W6 050050Z AUTO 13011G19KT 10SM BKN028 OVC036 22/19 A3014 RMK AO2 T02220185,K7W6,2024-05-05T00:50:00Z,35.5594,-75.955,22.2,18.5,130,11,19,10+,30.14,,,TRUE,TRUE,,,,,,,BKN,2800,OVC,3600,,,,,MVFR,,,,,,,,,,,,METAR,1
K54A 050050Z AUTO 33004KT 10SM FEW060 FEW075 25/21 A3000 RMK AO2,K54A,2024-05-05T00:50:00Z,26.8601,-82.2468,25,21,330,4,,10+,30.00,,,TRUE,TRUE,,,,,,,FEW,6000,FEW,7500,,,,,VFR,,,,,,,,,,,,METAR,2
K2W6 050050Z AUTO 07003KT 10SM OVC011 12/11 A3022 RMK AO1,K2W6,2024-05-05T00:50:00Z,38.315,-76.55,12,11,70,3,,10+,30.22,,,TRUE,TRUE,,,,,,,OVC,1100,,,,,,,MVFR,,,,,,,,,,,,METAR,40
K1A5 050050Z AUTO 00000KT 5SM BR BKN004 OVC070 17/17 A3011 RMK AO2 T01710167,K1A5,2024-05-05T00:50:00Z,35.2228,-83.415,17.1,16.7,0,0,,5,30.11,,,TRUE,TRUE,,,,,,BR,BKN,400,OVC,7000,,,,,LIFR,,,,,,,,,,,,METAR,611
K19S 050050Z AUTO 10010KT 10SM SCT044 16/08 A3002 RMK AO2 T01600078,K19S,2024-05-05T00:50:00Z,37.496,-100.834,16,7.8,100,10,,10+,30.02,,,TRUE,TRUE,,,,,,,SCT,4400,,,,,,,VFR,,,,,,,,,,,,METAR,886
K10U 050050Z AUTO 23009G17KT 10SM FEW060 SCT075 OVC085 15/01 A2945 RMK AO2,K10U,2024-05-05T00:50:00Z,41.953,-116.182,15,1,230,9,17,10+,29.45,,,TRUE,TRUE,,,,,,,FEW,6000,SCT,7500,OVC,8500,,,VFR,,,,,,,,,,,,METAR,1638
K05U 050050Z AUTO 34030G37KT 10SM 17/M05 A2952 RMK A01,K05U,2024-05-05T00:50:00Z,39.6015,-116.006,17,-5,340,30,37,10+,29.52,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,1813
EYVI 050050Z VRB01KT CAVOK 11/08 Q1011 NOSIG,EYVI,2024-05-05T00:50:00Z,54.634,25.286,11,8,VRB,1,,6+,29.85,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,180
EYSA 050050Z AUTO 32002KT 9999NDV NSC 07/05 Q1012,EYSA,2024-05-05T00:50:00Z,55.894,23.395,7,5,320,2,,,29.88,,,TRUE,,,,,,,,CLR,,,,,,,,,,,,,,,,,,,,METAR,135
EYPA 050050Z 05001KT CAVOK 07/05 Q1012,EYPA,2024-05-05T00:50:00Z,55.973,21.092,7,5,50,1,,6+,29.88,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,15
EYKA 050050Z 00000KT CAVOK 10/08 Q1011,EYKA,2024-05-05T00:50:00Z,54.962,24.069,10,8,0,0,,6+,29.85,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,68
EVVA 050050Z AUTO 20002KT CAVOK 04/04 Q1012,EVVA,2024-05-05T00:50:00Z,57.361,21.545,4,4,200,2,,6+,29.88,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,1
EVRA 050050Z VRB02KT CAVOK 09/03 Q1011 NOSIG,EVRA,2024-05-05T00:50:00Z,56.924,23.968,9,3,VRB,2,,6+,29.85,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,7
EVLA 050050Z AUTO VRB02KT CAVOK 06/05 Q1012,EVLA,2024-05-05T00:50:00Z,56.517,21.097,6,5,VRB,2,,6+,29.88,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,5
EVGA 050050Z 28003KT CAVOK 09/04 Q1010 NOSIG,EVGA,2024-05-05T00:50:00Z,56.778,24.854,9,4,280,3,,6+,29.82,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,61
ESUT 050050Z AUTO VRB02KT 9999 NCD M03/M04 Q1014,ESUT,2024-05-05T00:50:00Z,65.806,15.083,-3,-4,VRB,2,,6+,29.94,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,457
ESUP 050050Z AUTO 06003KT 020V100 9999 OVC033/// 00/M05 Q1018,ESUP,2024-05-05T00:50:00Z,67.246,23.069,0,-5,60,3,,6+,30.06,,,TRUE,,,,,,,,OVC,3300,,,,,,,VFR,,,,,,,,,,,,METAR,164
ESTL 050050Z AUTO 00000KT 6000 BR OVC032/// 11/11 Q1012,ESTL,2024-05-05T00:50:00Z,56.083,13.213,11,11,0,0,,3.73,29.88,,,TRUE,,,,,,,BR,OVC,3200,,,,,,,MVFR,,,,,,,,,,,,METAR,39
ESTA 050050Z AUTO VRB02KT 6000 VV001 08/08 Q1012,ESTA,2024-05-05T00:50:00Z,56.294,12.848,8,8,VRB,2,,3.73,29.88,,,TRUE,,,,,,,,OVX,0,,,,,,,LIFR,,,,,,,,,,,100,METAR,19
ESSV 050050Z AUTO 21005KT 9999 FEW098/// 10/05 Q1012,ESSV,2024-05-05T00:50:00Z,57.662,18.348,10,5,210,5,,6+,29.88,,,TRUE,,,,,,,,FEW,9800,,,,,,,VFR,,,,,,,,,,,,METAR,38
ESST 050050Z AUTO 00000KT 9999 NCD 06/04 Q1010,ESST,2024-05-05T00:50:00Z,60.158,12.992,6,4,0,0,,6+,29.82,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,110
ESSP 050050Z AUTO VRB02KT 9999 BKN059/// OVC082/// 11/09 Q1010,ESSP,2024-05-05T00:50:00Z,58.584,16.255,11,9,VRB,2,,6+,29.82,,,TRUE,,,,,,,,BKN,5900,OVC,8200,,,,,VFR,,,,,,,,,,,,METAR,3
ESSL 050050Z AUTO VRB02KT 9999 OVC130/// 12/12 Q1011,ESSL,2024-05-05T00:50:00Z,58.406,15.681,12,12,VRB,2,,6+,29.85,,,TRUE,,,,,,,,OVC,13000,,,,,,,VFR,,,,,,,,,,,,METAR,51
ESSD 050050Z AUTO 09004KT 9999 NCD 09/04 Q1011,ESSD,2024-05-05T00:50:00Z,60.422,15.515,9,4,90,4,,6+,29.85,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,151
ESSB 050050Z AUTO 11007KT 9999 NCD 09/03 Q1011,ESSB,2024-05-05T00:50:00Z,59.356,17.933,9,3,110,7,,6+,29.85,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,14
ESSA 050050Z 09007KT CAVOK 07/02 Q1011 NOSIG,ESSA,2024-05-05T00:50:00Z,59.664,17.92,7,2,90,7,,6+,29.85,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,36
ESPE 050050Z AUTO VRB01KT 9999 NCD M03/M04 Q1017,ESPE,2024-05-05T00:50:00Z,65.875,20.144,-3,-4,VRB,1,,6+,30.03,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,182
ESPA 050050Z AUTO 04003KT 010V080 9999 SCT036/// BKN049/// 01/M04 Q1018,ESPA,2024-05-05T00:50:00Z,65.541,22.126,1,-4,40,3,,6+,30.06,,,TRUE,,,,,,,,SCT,3600,BKN,4900,,,,,VFR,,,,,,,,,,,,METAR,12
ESOW 050050Z AUTO VRB02KT 9999 NCD 09/03 Q1011,ESOW,2024-05-05T00:50:00Z,59.595,16.638,9,3,VRB,2,,6+,29.85,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,7
ESOK 050050Z AUTO 22003KT 9999 FEW092/// 10/07 Q1010,ESOK,2024-05-05T00:50:00Z,59.442,13.342,10,7,220,3,,6+,29.82,,,TRUE,,,,,,,,FEW,9200,,,,,,,VFR,,,,,,,,,,,,METAR,101
ESOH 050050Z AUTO 02001KT 9999 NCD 05/03 Q1010,ESOH,2024-05-05T00:50:00Z,60.02,13.579,5,3,20,1,,6+,29.82,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,145
ESOE 050050Z AUTO 24006KT 1100 R01///// R19///// -DZ SCT098/// 14/09 Q1010 REUP RERA,ESOE,2024-05-05T00:50:00Z,59.229,15.046,14,9,240,6,,0.68,29.82,,,TRUE,,,,,,,RA -DZ,SCT,9800,,,,,,,LIFR,,,,,,,,,,,,METAR,57
ESNZ 050050Z AUTO 10002KT 9999 NCD 07/M04 Q1011,ESNZ,2024-05-05T00:50:00Z,63.199,14.489,7,-4,100,2,,6+,29.85,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,360
ESNX 050050Z AUTO 30002KT 9999 FEW041/// M02/M05 Q1016,ESNX,2024-05-05T00:50:00Z,65.592,19.283,-2,-5,300,2,,6+,30.00,,,TRUE,,,,,,,,FEW,4100,,,,,,,VFR,,,,,,,,,,,,METAR,380
ESNV 050050Z AUTO VRB01KT 9999 NCD M02/M05 Q1014,ESNV,2024-05-05T00:50:00Z,64.579,16.839,-2,-5,VRB,1,,6+,29.94,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,348
ESNU 050050Z 04003KT 340V080 CAVOK 03/M01 Q1016,ESNU,2024-05-05T00:50:00Z,63.789,20.285,3,-1,40,3,,6+,30.00,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,8
ESNS 050050Z AUTO 00000KT 9999 FEW078/// M01/M01 Q1017,ESNS,2024-05-05T00:50:00Z,64.625,21.077,-1,-1,0,0,,6+,30.03,,,TRUE,,,,,,,,FEW,7800,,,,,,,VFR,,,,,,,,,,,,METAR,41
ESNQ 050050Z AUTO 08005KT 4000 -SN OVC005/// M01/M02 Q1016 RESG REFZUP,ESNQ,2024-05-05T00:50:00Z,67.823,20.34,-1,-2,80,5,,2.49,30.00,,,TRUE,,,,,,,-SN UP,OVC,500,,,,,,,IFR,,,,,,,,,,,,METAR,447
ESNO 050050Z AUTO 35005KT 9999 NCD M01/M02 Q1015,ESNO,2024-05-05T00:50:00Z,63.412,18.98,-1,-2,350,5,,6+,29.97,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,100
ESNN 050050Z AUTO 30003KT 9999 OVC061/// 01/00 Q1014,ESNN,2024-05-05T00:50:00Z,62.532,17.436,1,0,300,3,,6+,29.94,,,TRUE,,,,,,,,OVC,6100,,,,,,,VFR,,,,,,,,,,,,METAR,4
ESNL 050050Z AUTO 00000KT 9999 NCD M02/M03 Q1015,ESNL,2024-05-05T00:50:00Z,64.552,18.711,-2,-3,0,0,,6+,29.97,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,220
ESNK 050050Z AUTO VRB02KT 9999 NCD 01/M00 Q1015,ESNK,2024-05-05T00:50:00Z,63.047,17.766,1,0,VRB,2,,6+,29.97,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,4
ESNG 050050Z AUTO 09003KT 9999 OVC014/// 00/M02 Q1017,ESNG,2024-05-05T00:50:00Z,67.133,20.81,0,-2,90,3,,6+,30.03,,,TRUE,,,,,,,,OVC,1400,,,,,,,MVFR,,,,,,,,,,,,METAR,300
ESND 050050Z AUTO 12004KT 9999 NCD 07/03 Q1011,ESND,2024-05-05T00:50:00Z,62.047,14.416,7,3,120,4,,6+,29.85,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,352
ESMX 050050Z AUTO 27005KT 2900 OVC001/// 10/10 Q1012,ESMX,2024-05-05T00:50:00Z,56.927,14.73,10,10,270,5,,1.8,29.88,,,TRUE,,,,,,,,OVC,100,,,,,,,LIFR,,,,,,,,,,,,METAR,176
ESMV 050050Z AUTO 24004KT 3400 BR OVC003/// 10/10 Q1012,ESMV,2024-05-05T00:50:00Z,57.29,14.134,10,10,240,4,,2.11,29.88,,,TRUE,,,,,,,BR,OVC,300,,,,,,,LIFR,,,,,,,,,,,,METAR,167
ESMT 050050Z AUTO 19003KT 1200 R01/P2000N R19/P2000N -RA VV001 11/11 Q1012,ESMT,2024-05-05T00:50:00Z,56.691,12.82,11,11,190,3,,0.75,29.88,,,TRUE,,,,,,,-RA,OVX,0,,,,,,,LIFR,,,,,,,,,,,100,METAR,24
ESMS 050050Z 12002KT 3000 R17/0900N R35/P2000N BR NSC 08/07 Q1011,ESMS,2024-05-05T00:50:00Z,55.539,13.373,8,7,120,2,,1.86,29.85,,,,,,,,,,BR,CLR,,,,,,,,IFR,,,,,,,,,,,,METAR,68
ESMQ 050050Z 00000KT CAVOK 08/08 Q1011,ESMQ,2024-05-05T00:50:00Z,56.685,16.284,8,8,0,0,,6+,29.85,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,3
ESMK 050050Z AUTO 22001KT 0200 R01/1400N R19/0700N FG FEW028/// 08/08 Q1012,ESMK,2024-05-05T00:50:00Z,55.922,14.085,8,8,220,1,,0.12,29.88,,,TRUE,,,,,,,FG,FEW,2800,,,,,,,LIFR,,,,,,,,,,,,METAR,20
ESKS 050050Z AUTO 06005KT 9999 FEW240/// 06/01 Q1009,ESKS,2024-05-05T00:50:00Z,61.165,12.834,6,1,60,5,,6+,29.79,,,TRUE,,,,,,,,FEW,24000,,,,,,,VFR,,,,,,,,,,,,METAR,503
ESKN 050050Z 11004KT 9999 -RA BKN078 10/06 Q1011,ESKN,2024-05-05T00:50:00Z,58.786,16.918,10,6,110,4,,6+,29.85,,,,,,,,,,-RA,BKN,7800,,,,,,,VFR,,,,,,,,,,,,METAR,41
ESKM 050050Z AUTO 35005KT 9999 NCD 05/05 Q1010,ESKM,2024-05-05T00:50:00Z,60.96,14.507,5,5,350,5,,6+,29.82,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,184
ESIB 050050Z AUTO 27006KT 9999 FEW013/// 10/09 Q1011,ESIB,2024-05-05T00:50:00Z,58.431,12.71,10,9,270,6,,6+,29.85,,,TRUE,,,,,,,,FEW,1300,,,,,,,VFR,,,,,,,,,,,,METAR,51
ESIA 050050Z AUTO 22001KT 9999 SCT140/// BKN180/// 10/09 Q1011,ESIA,2024-05-05T00:50:00Z,58.514,14.507,10,9,220,1,,6+,29.85,,,TRUE,,,,,,,,SCT,14000,BKN,18000,,,,,VFR,,,,,,,,,,,,METAR,94
ESGT 050050Z AUTO 20005KT 9999 BKN009/// 10/08 Q1011,ESGT,2024-05-05T00:50:00Z,58.314,12.347,10,8,200,5,,6+,29.85,,,TRUE,,,,,,,,BKN,900,,,,,,,IFR,,,,,,,,,,,,METAR,40
ESGP 050050Z AUTO 00000KT 5000 BR FEW018/// OVC041/// 10/09 Q1011,ESGP,2024-05-05T00:50:00Z,57.781,11.869,10,9,0,0,,3.11,29.85,,,TRUE,,,,,,,BR,FEW,1800,OVC,4100,,,,,MVFR,,,,,,,,,,,,METAR,15
ESGJ 050050Z AUTO 24003KT 5000 BR NCD 09/09 Q1011,ESGJ,2024-05-05T00:50:00Z,57.752,14.069,9,9,240,3,,3.11,29.85,,,TRUE,,,,,,,BR,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,224
ESGG 050050Z 22001KT 3300 BR BKN034 09/08 Q1011,ESGG,2024-05-05T00:50:00Z,57.667,12.285,9,8,220,1,,2.05,29.85,,,,,,,,,,BR,BKN,3400,,,,,,,IFR,,,,,,,,,,,,METAR,152
ESDF 050050Z AUTO 30001KT 9999 NCD 06/06 Q1012,ESDF,2024-05-05T00:50:00Z,56.266,15.267,6,6,300,1,,6+,29.88,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,52
ESCM 050050Z AUTO 08005KT 9999 NCD 05/03 Q1011,ESCM,2024-05-05T00:50:00Z,59.899,17.589,5,3,80,5,,6+,29.85,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,21
ESCF 050050Z AUTO 25003KT 9999 BKN140/// BKN180/// 12/11 Q1011,ESCF,2024-05-05T00:50:00Z,58.398,15.526,12,11,250,3,,6+,29.85,,,TRUE,,,,,,,,BKN,14000,BKN,18000,,,,,VFR,,,,,,,,,,,,METAR,86
ENZV 050050Z 19004KT 5000 BR BKN004 OVC009 09/08 Q1011,ENZV,2024-05-05T00:50:00Z,58.884,5.637,9,8,190,4,,3.11,29.85,,,,,,,,,,BR,BKN,400,OVC,900,,,,,LIFR,,,,,,,,,,,,METAR,7
ENWV 050050Z AUTO 19020KT 9999NDV FEW160/// 09/08 Q1009 W///S3,ENWV,2024-05-05T00:50:00Z,56.278,3.395,9,8,190,20,,,29.79,,,TRUE,,,,,,,,FEW,16000,,,,,,,,,,,,,,,,,,,METAR,30
ENVD 050050Z AUTO 32015KT 9999 -SN BKN060/// M01/M04 Q1015,ENVD,2024-05-05T00:50:00Z,70.065,29.835,-1,-4,320,15,,6+,29.97,,,TRUE,,,,,,,-SN,BKN,6000,,,,,,,VFR,,,,,,,,,,,,METAR,39
ENVA 050050Z 11005KT 070V130 CAVOK 07/03 Q1011 RMK WIND 670FT 12005KT,ENVA,2024-05-05T00:50:00Z,63.46,10.931,7,3,110,5,,6+,29.85,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,12
ENUN 050050Z AUTO 06015KT 9999 BKN017/// 05/02 Q1024 W05/S3,ENUN,2024-05-05T00:50:00Z,-99.99,-99.99,5,2,60,15,,6+,30.24,,,TRUE,,,,,,,,BKN,1700,,,,,,,MVFR,,,,,,,,,,,,METAR,9999
ENUG 050050Z AUTO 35016KT 9999NDV /// 01/M06 Q1020 W///S4,ENUG,2024-05-05T00:50:00Z,71.305,22.253,1,-6,350,16,,,30.12,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,30
ENTO 050050Z AUTO 15004KT 3400 BR SCT003/// BKN092/// OVC100/// 10/10 Q1010,ENTO,2024-05-05T00:50:00Z,59.184,10.255,10,10,150,4,,2.11,29.82,,,TRUE,,,,,,,BR,SCT,300,BKN,9200,OVC,10000,,,IFR,,,,,,,,,,,,METAR,84
ENTC 050050Z AUTO 05006KT 9999 OVC037/// 01/M05 Q1020 RMK WIND 2600FT 04009KT,ENTC,2024-05-05T00:50:00Z,69.675,18.916,1,-5,50,6,,6+,30.12,,,TRUE,,,,,,,,OVC,3700,,,,,,,VFR,,,,,,,,,,,,METAR,9
